"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"08/09/2024","AQS","060371103","1","31.2","ppb","29","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/10/2024","AQS","060371103","1","29.7","ppb","27","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/11/2024","AQS","060371103","1","31.1","ppb","29","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/12/2024","AQS","060371103","1","35.5","ppb","33","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/13/2024","AQS","060371103","1","35","ppb","33","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/14/2024","AQS","060371103","1","31.8","ppb","29","Los Angeles-North Main Street","19","79.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/15/2024","AQS","060371103","1","35.7","ppb","33","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/16/2024","AQS","060371103","1","36.5","ppb","34","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/17/2024","AQS","060371103","1","12.7","ppb","11","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/18/2024","AQS","060371103","1","22.3","ppb","21","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/19/2024","AQS","060371103","1","35.7","ppb","33","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/20/2024","AQS","060371103","1","36","ppb","34","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/21/2024","AQS","060371103","1","34.6","ppb","32","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/22/2024","AQS","060371103","1","21.3","ppb","20","Los Angeles-North Main Street","23","96.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/23/2024","AQS","060371103","1","24.8","ppb","23","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/24/2024","AQS","060371103","1","22.6","ppb","21","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/25/2024","AQS","060371103","1","21.2","ppb","20","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/26/2024","AQS","060371103","1","26.2","ppb","25","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/27/2024","AQS","060371103","1","18.6","ppb","17","Los Angeles-North Main Street","19","79.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/28/2024","AQS","060371103","1","17.2","ppb","16","Los Angeles-North Main Street","18","75.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/29/2024","AQS","060371103","1","12.6","ppb","11","Los Angeles-North Main Street","18","75.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/30/2024","AQS","060371103","1","19","ppb","18","Los Angeles-North Main Street","18","75.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/31/2024","AQS","060371103","1","31.1","ppb","29","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/01/2024","AQS","060371103","3","31.1","ppb","29","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/02/2024","AQS","060371103","3","33.7","ppb","31","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/03/2024","AQS","060371103","3","30","ppb","28","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/04/2024","AQS","060371103","3","33.4","ppb","31","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/05/2024","AQS","060371103","3","34.4","ppb","32","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/06/2024","AQS","060371103","3","31.3","ppb","29","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/07/2024","AQS","060371103","3","8.7","ppb","8","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/08/2024","AQS","060371103","3","36.6","ppb","34","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/09/2024","AQS","060371103","3","35.3","ppb","33","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/10/2024","AQS","060371103","3","35.6","ppb","33","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/11/2024","AQS","060371103","3","35.9","ppb","33","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/12/2024","AQS","060371103","3","39.1","ppb","37","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/13/2024","AQS","060371103","3","34.1","ppb","32","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/14/2024","AQS","060371103","3","35.2","ppb","33","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/15/2024","AQS","060371103","3","29.7","ppb","27","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/16/2024","AQS","060371103","3","33.4","ppb","31","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/17/2024","AQS","060371103","3","27.4","ppb","25","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/18/2024","AQS","060371103","3","30.5","ppb","28","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/19/2024","AQS","060371103","3","32","ppb","30","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/20/2024","AQS","060371103","3","38.6","ppb","36","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/21/2024","AQS","060371103","3","16.2","ppb","15","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/22/2024","AQS","060371103","3","33.9","ppb","31","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/23/2024","AQS","060371103","3","25.3","ppb","24","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/24/2024","AQS","060371103","3","24.7","ppb","23","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/25/2024","AQS","060371103","3","30.4","ppb","28","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/26/2024","AQS","060371103","3","38.7","ppb","36","Los Angeles-North Main Street","21","88.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/27/2024","AQS","060371103","3","43.5","ppb","41","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/28/2024","AQS","060371103","3","39","ppb","37","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/29/2024","AQS","060371103","3","47.3","ppb","44","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/30/2024","AQS","060371103","3","38.1","ppb","36","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/31/2024","AQS","060371103","3","36.1","ppb","34","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"02/01/2024","AQS","060371103","3","27.5","ppb","25","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"02/02/2024","AQS","060371103","3","26.6","ppb","25","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"02/03/2024","AQS","060371103","3","26.7","ppb","25","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"02/04/2024","AQS","060371103","3","13.8","ppb","12","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"02/05/2024","AQS","060371103","3","25.6","ppb","24","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"02/06/2024","AQS","060371103","3","25.1","ppb","24","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"02/07/2024","AQS","060371103","3","27.3","ppb","25","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"02/08/2024","AQS","060371103","3","28.7","ppb","26","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"02/09/2024","AQS","060371103","3","24.6","ppb","23","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"02/10/2024","AQS","060371103","3","34.6","ppb","32","Los Angeles-North Main Street","24","100.0000","42602","Nitrogen dioxide (NO2)","212","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
